source,target,type
job:O06016,cap:Catia,requires_capability
job:O06026,cap:计算机视觉,requires_capability
job:O06026,cap:Catia,requires_capability
job:O06046,cap:计算机视觉,requires_capability
job:O06046,cap:端到端学习,requires_capability
job:O06046,cap:CAN,requires_capability
job:O06046,cap:数据采集,requires_capability
job:O06021,cap:计算机视觉,requires_capability
job:O06053,cap:计算机视觉,requires_capability
job:O06053,cap:传感器,requires_capability
job:O06053,cap:数据采集,requires_capability
job:O06052,cap:计算机视觉,requires_capability
job:O06052,cap:传感器,requires_capability
job:O06052,cap:数据采集,requires_capability
job:O06051,cap:计算机视觉,requires_capability
job:O06051,cap:传感器,requires_capability
job:O06051,cap:数据采集,requires_capability
job:O06049,cap:计算机视觉,requires_capability
job:O06049,cap:传感器,requires_capability
job:O06049,cap:数据采集,requires_capability
job:O07665,cap:C++,requires_capability
job:O07665,cap:多模态,requires_capability
job:O07665,cap:运动控制,requires_capability
job:O07665,cap:路径规划,requires_capability
job:O07665,cap:仿真,requires_capability
job:O07665,cap:嵌入式开发,requires_capability
job:O07665,cap:FPGA,requires_capability
job:O07665,cap:DSP,requires_capability
job:O07665,cap:CAN,requires_capability
job:O07665,cap:EtherCAT,requires_capability
job:O07665,cap:传感器,requires_capability
job:O01808,cap:PyTorch,requires_capability
job:O01808,cap:CUDA,requires_capability
job:O01808,cap:ROS/ROS2,requires_capability
job:O01808,cap:Isaac Sim/Lab,requires_capability
job:O01808,cap:多模态,requires_capability
job:O01808,cap:端到端学习,requires_capability
job:O01808,cap:仿真,requires_capability
job:O01808,cap:传感器,requires_capability
job:O01808,cap:Linux,requires_capability
job:O01808,cap:Docker,requires_capability
job:O01808,cap:Kubernetes,requires_capability
job:O01808,cap:CI/CD,requires_capability
job:O06010,cap:CUDA,requires_capability
job:O06010,cap:SLAM,requires_capability
job:O06010,cap:计算机视觉,requires_capability
job:O06010,cap:Diffusion,requires_capability
job:O06010,cap:端到端学习,requires_capability
job:O06010,cap:电机驱动,requires_capability
job:O06010,cap:数据标注,requires_capability
job:O06024,cap:Python,requires_capability
job:O06024,cap:计算机视觉,requires_capability
job:O06024,cap:Linux,requires_capability
job:O06024,cap:Kubernetes,requires_capability
job:O06024,cap:Git,requires_capability
job:O07671,cap:Python,requires_capability
job:O07671,cap:Java,requires_capability
job:O07671,cap:Go,requires_capability
job:O07671,cap:多模态,requires_capability
job:O07671,cap:仿真,requires_capability
job:O07671,cap:Linux,requires_capability
job:O07671,cap:Docker,requires_capability
job:O07671,cap:Git,requires_capability
job:O07671,cap:Agent,requires_capability
job:O07663,cap:多模态,requires_capability
job:O07663,cap:仿真,requires_capability
job:O07663,cap:嵌入式开发,requires_capability
job:O07663,cap:CAN,requires_capability
job:O07663,cap:EtherCAT,requires_capability
job:O07663,cap:电机驱动,requires_capability
job:O07663,cap:标定,requires_capability
job:O07664,cap:多模态,requires_capability
job:O07664,cap:仿真,requires_capability
job:O07664,cap:嵌入式开发,requires_capability
job:O07664,cap:CAN,requires_capability
job:O07664,cap:EtherCAT,requires_capability
job:O07664,cap:电机驱动,requires_capability
job:O07664,cap:标定,requires_capability
job:O06032,cap:计算机视觉,requires_capability
job:O06032,cap:CAN,requires_capability
job:O07669,cap:多模态,requires_capability
job:O07669,cap:仿真,requires_capability
job:O07669,cap:电机驱动,requires_capability
job:O07669,cap:传感器,requires_capability
job:O07666,cap:Python,requires_capability
job:O07666,cap:C++,requires_capability
job:O07666,cap:ROS/ROS2,requires_capability
job:O07666,cap:多模态,requires_capability
job:O07666,cap:运动控制,requires_capability
job:O07666,cap:路径规划,requires_capability
job:O07666,cap:轨迹优化,requires_capability
job:O07666,cap:仿真,requires_capability
job:O07670,cap:C++,requires_capability
job:O07670,cap:多模态,requires_capability
job:O07670,cap:运动控制,requires_capability
job:O07670,cap:仿真,requires_capability
job:O07670,cap:NX/UG,requires_capability
job:O06017,cap:计算机视觉,requires_capability
job:O06017,cap:Catia,requires_capability
job:O06007,cap:Python,requires_capability
job:O06007,cap:计算机视觉,requires_capability
job:O06007,cap:Linux,requires_capability
job:O06007,cap:Kubernetes,requires_capability
job:O06007,cap:数据标注,requires_capability
job:O06044,cap:计算机视觉,requires_capability
job:O06044,cap:数据标注,requires_capability
job:O06042,cap:计算机视觉,requires_capability
job:O06042,cap:端到端学习,requires_capability
job:O06042,cap:传感器,requires_capability
job:O06043,cap:计算机视觉,requires_capability
job:O06043,cap:端到端学习,requires_capability
job:O06043,cap:传感器,requires_capability
job:O06029,cap:Python,requires_capability
job:O06029,cap:计算机视觉,requires_capability
job:O06029,cap:Linux,requires_capability
job:O06029,cap:数据采集,requires_capability
job:O06221,cap:动力学,requires_capability
job:O06023,cap:计算机视觉,requires_capability
job:O06023,cap:电机驱动,requires_capability
job:O06023,cap:Prompt Engineering,requires_capability
job:O05937,cap:多模态,requires_capability
job:O05937,cap:CAN,requires_capability
job:O05943,cap:CAN,requires_capability
job:O05993,cap:端到端学习,requires_capability
job:O05939,cap:Python,requires_capability
job:O05939,cap:深度学习,requires_capability
job:O05939,cap:CAN,requires_capability
job:O06118,cap:Python,requires_capability
job:O06118,cap:C++,requires_capability
job:O06118,cap:ROS/ROS2,requires_capability
job:O06118,cap:Linux,requires_capability
job:O06118,cap:Git,requires_capability
job:O06118,cap:NX/UG,requires_capability
job:O06118,cap:标定,requires_capability
job:O05938,cap:端到端学习,requires_capability
job:O05994,cap:C++,requires_capability
job:O05994,cap:CAN,requires_capability
job:O05994,cap:Linux,requires_capability
job:O05994,cap:NX/UG,requires_capability
job:O05992,cap:嵌入式开发,requires_capability
job:O05995,cap:端到端学习,requires_capability
job:O05995,cap:嵌入式开发,requires_capability
job:O05995,cap:CAN,requires_capability
job:O05995,cap:Linux,requires_capability
job:O05997,cap:端到端学习,requires_capability
job:O05997,cap:Kubernetes,requires_capability
job:O05997,cap:CI/CD,requires_capability
job:O05997,cap:NX/UG,requires_capability
job:O05949,cap:嵌入式开发,requires_capability
job:O05949,cap:PCB设计,requires_capability
job:O05948,cap:电机驱动,requires_capability
job:O05942,cap:端到端学习,requires_capability
job:O05941,cap:Python,requires_capability
job:O05941,cap:C++,requires_capability
job:O05941,cap:动力学,requires_capability
job:O05941,cap:仿真,requires_capability
job:O05941,cap:CAN,requires_capability
job:O05954,cap:Python,requires_capability
job:O05954,cap:MATLAB,requires_capability
job:O06033,cap:计算机视觉,requires_capability
job:O06033,cap:CAN,requires_capability
job:O07679,cap:C++,requires_capability
job:O07679,cap:多模态,requires_capability
job:O07679,cap:仿真,requires_capability
job:O07679,cap:嵌入式开发,requires_capability
job:O07679,cap:MCU,requires_capability
job:O06048,cap:计算机视觉,requires_capability
job:O06048,cap:传感器,requires_capability
job:O06048,cap:数据采集,requires_capability
job:O06019,cap:Python,requires_capability
job:O06019,cap:C++,requires_capability
job:O06019,cap:计算机视觉,requires_capability
job:O06019,cap:嵌入式开发,requires_capability
job:O06019,cap:传感器,requires_capability
job:O06019,cap:Linux,requires_capability
job:O07661,cap:端到端学习,requires_capability
job:O06028,cap:Python,requires_capability
job:O06028,cap:计算机视觉,requires_capability
job:O06028,cap:Linux,requires_capability
job:O06028,cap:数据采集,requires_capability
job:O07667,cap:计算机视觉,requires_capability
job:O07667,cap:多模态,requires_capability
job:O07667,cap:仿真,requires_capability
job:O07667,cap:RAG,requires_capability
job:O06040,cap:强化学习,requires_capability
job:O06040,cap:模仿学习,requires_capability
job:O06040,cap:计算机视觉,requires_capability
job:O06040,cap:动力学,requires_capability
job:O01709,cap:MCU,requires_capability
job:O07677,cap:多模态,requires_capability
job:O07677,cap:仿真,requires_capability
job:O07676,cap:多模态,requires_capability
job:O07676,cap:仿真,requires_capability
job:O07675,cap:多模态,requires_capability
job:O07675,cap:仿真,requires_capability
job:O07686,cap:多模态,requires_capability
job:O07686,cap:仿真,requires_capability
job:O07674,cap:多模态,requires_capability
job:O07674,cap:仿真,requires_capability
job:O07685,cap:多模态,requires_capability
job:O07685,cap:仿真,requires_capability
job:O07689,cap:多模态,requires_capability
job:O07689,cap:仿真,requires_capability
job:O07688,cap:多模态,requires_capability
job:O07688,cap:仿真,requires_capability
job:O07678,cap:Python,requires_capability
job:O07678,cap:C++,requires_capability
job:O07678,cap:ROS/ROS2,requires_capability
job:O07678,cap:强化学习,requires_capability
job:O07678,cap:多模态,requires_capability
job:O07678,cap:运动控制,requires_capability
job:O07678,cap:路径规划,requires_capability
job:O07678,cap:轨迹优化,requires_capability
job:O07678,cap:运动学,requires_capability
job:O07678,cap:动力学,requires_capability
job:O07678,cap:MPC,requires_capability
job:O07678,cap:仿真,requires_capability
job:O07678,cap:嵌入式开发,requires_capability
job:O07678,cap:传感器,requires_capability
job:O02068,cap:Python,requires_capability
job:O02068,cap:PyTorch,requires_capability
job:O02068,cap:JAX,requires_capability
job:O02068,cap:ROS/ROS2,requires_capability
job:O02068,cap:Isaac Sim/Lab,requires_capability
job:O02068,cap:MuJoCo,requires_capability
job:O02068,cap:VLA,requires_capability
job:O02068,cap:强化学习,requires_capability
job:O02068,cap:模仿学习,requires_capability
job:O02068,cap:深度学习,requires_capability
job:O02068,cap:机器学习,requires_capability
job:O02068,cap:Transformer,requires_capability
job:O02068,cap:Diffusion,requires_capability
job:O02068,cap:多模态,requires_capability
job:O02068,cap:端到端学习,requires_capability
job:O02068,cap:阻抗控制,requires_capability
job:O02068,cap:动力学,requires_capability
job:O02068,cap:仿真,requires_capability
job:O02068,cap:Linux,requires_capability
job:O02068,cap:数据采集,requires_capability
job:O01231,cap:PyTorch,requires_capability
job:O01231,cap:TensorRT,requires_capability
job:O01231,cap:VLA,requires_capability
job:O01231,cap:LLM,requires_capability
job:O01231,cap:强化学习,requires_capability
job:O01231,cap:深度学习,requires_capability
job:O01231,cap:计算机视觉,requires_capability
job:O01231,cap:自然语言处理,requires_capability
job:O01231,cap:Transformer,requires_capability
job:O01231,cap:多模态,requires_capability
job:O01231,cap:点云处理,requires_capability
job:O01231,cap:仿真,requires_capability
job:O01231,cap:Agent,requires_capability
job:O01605,cap:Python,requires_capability
job:O01605,cap:C++,requires_capability
job:O01605,cap:TensorRT,requires_capability
job:O01605,cap:ONNX,requires_capability
job:O01605,cap:CUDA,requires_capability
job:O01605,cap:LLM,requires_capability
job:O01605,cap:Transformer,requires_capability
job:O01605,cap:多模态,requires_capability
job:O01605,cap:端到端学习,requires_capability
job:O01605,cap:DSP,requires_capability
job:O01605,cap:Linux,requires_capability
job:O01605,cap:Agent,requires_capability
job:O02051,cap:Python,requires_capability
job:O02051,cap:PyTorch,requires_capability
job:O02051,cap:JAX,requires_capability
job:O02051,cap:Isaac Sim/Lab,requires_capability
job:O02051,cap:MuJoCo,requires_capability
job:O02051,cap:VLA,requires_capability
job:O02051,cap:LLM,requires_capability
job:O02051,cap:强化学习,requires_capability
job:O02051,cap:模仿学习,requires_capability
job:O02051,cap:深度学习,requires_capability
job:O02051,cap:机器学习,requires_capability
job:O02051,cap:Transformer,requires_capability
job:O02051,cap:Diffusion,requires_capability
job:O02051,cap:多模态,requires_capability
job:O02051,cap:动力学,requires_capability
job:O02051,cap:仿真,requires_capability
job:O02051,cap:Linux,requires_capability
job:O02069,cap:Python,requires_capability
job:O02069,cap:PyTorch,requires_capability
job:O02069,cap:JAX,requires_capability
job:O02069,cap:Isaac Sim/Lab,requires_capability
job:O02069,cap:MuJoCo,requires_capability
job:O02069,cap:VLA,requires_capability
job:O02069,cap:LLM,requires_capability
job:O02069,cap:强化学习,requires_capability
job:O02069,cap:模仿学习,requires_capability
job:O02069,cap:深度学习,requires_capability
job:O02069,cap:机器学习,requires_capability
job:O02069,cap:Transformer,requires_capability
job:O02069,cap:Diffusion,requires_capability
job:O02069,cap:多模态,requires_capability
job:O02069,cap:动力学,requires_capability
job:O02069,cap:仿真,requires_capability
job:O02069,cap:Linux,requires_capability
job:O00468,cap:C++,requires_capability
job:O00468,cap:Simulink,requires_capability
job:O00468,cap:仿真,requires_capability
job:O00468,cap:嵌入式开发,requires_capability
job:O00468,cap:ARM,requires_capability
job:O00468,cap:DSP,requires_capability
job:O00468,cap:电机驱动,requires_capability
job:O06037,cap:计算机视觉,requires_capability
job:O03790,cap:路径规划,requires_capability
job:O06038,cap:计算机视觉,requires_capability
job:O06038,cap:端到端学习,requires_capability
job:O06038,cap:CAN,requires_capability
job:O07920,cap:ROS/ROS2,requires_capability
job:O07920,cap:强化学习,requires_capability
job:O07920,cap:多模态,requires_capability
job:O07920,cap:运动控制,requires_capability
job:O07920,cap:力控,requires_capability
job:O07920,cap:动力学,requires_capability
job:O07920,cap:电机驱动,requires_capability
job:O07920,cap:传感器,requires_capability
job:O03435,cap:TensorFlow,requires_capability
job:O07938,cap:Python,requires_capability
job:O07938,cap:LLM,requires_capability
job:O07938,cap:机器学习,requires_capability
job:O07938,cap:端到端学习,requires_capability
job:O07938,cap:Docker,requires_capability
job:O07938,cap:Kubernetes,requires_capability
job:O07938,cap:CI/CD,requires_capability
job:O07938,cap:DevOps,requires_capability
job:O07925,cap:Python,requires_capability
job:O07925,cap:C++,requires_capability
job:O07925,cap:OpenCV,requires_capability
job:O07925,cap:PCL,requires_capability
job:O07925,cap:ROS/ROS2,requires_capability
job:O07925,cap:SLAM,requires_capability
job:O07925,cap:计算机视觉,requires_capability
job:O07925,cap:多模态,requires_capability
job:O07925,cap:运动控制,requires_capability
job:O07925,cap:嵌入式开发,requires_capability
job:O07925,cap:传感器,requires_capability
job:O07925,cap:Linux,requires_capability
job:O07925,cap:数据采集,requires_capability
job:O07925,cap:标定,requires_capability
job:O01685,cap:标定,requires_capability
job:O06036,cap:计算机视觉,requires_capability
job:O01677,cap:C++,requires_capability
job:O01677,cap:ROS/ROS2,requires_capability
job:O01677,cap:Isaac Sim/Lab,requires_capability
job:O01677,cap:仿真,requires_capability
job:O00224,cap:ROS/ROS2,requires_capability
job:O00224,cap:传感器,requires_capability
job:O00291,cap:ROS/ROS2,requires_capability
job:O00291,cap:传感器,requires_capability
job:O07714,cap:C++,requires_capability
job:O07714,cap:ONNX,requires_capability
job:O07714,cap:LLM,requires_capability
job:O07714,cap:深度学习,requires_capability
job:O07714,cap:计算机视觉,requires_capability
job:O07714,cap:运动学,requires_capability
job:O07714,cap:电机驱动,requires_capability
job:O07714,cap:传感器,requires_capability
job:O07714,cap:数据采集,requires_capability
job:O08160,cap:Linux,requires_capability
job:O02421,cap:端到端学习,requires_capability
job:O06065,cap:Python,requires_capability
job:O06065,cap:嵌入式开发,requires_capability
job:O06065,cap:电机驱动,requires_capability
job:O06100,cap:端到端学习,requires_capability
job:O06100,cap:DSP,requires_capability
job:O06098,cap:Python,requires_capability
job:O06098,cap:C++,requires_capability
job:O06098,cap:CAN,requires_capability
job:O06098,cap:EtherCAT,requires_capability
job:O06098,cap:电机驱动,requires_capability
job:O06098,cap:Linux,requires_capability
job:O06098,cap:CI/CD,requires_capability
job:O06098,cap:标定,requires_capability
job:O01671,cap:Python,requires_capability
job:O01671,cap:C++,requires_capability
job:O01671,cap:嵌入式开发,requires_capability
job:O01671,cap:MCU,requires_capability
job:O01671,cap:DSP,requires_capability
job:O01671,cap:传感器,requires_capability
job:O01671,cap:Linux,requires_capability
job:O01671,cap:Docker,requires_capability
job:O00932,cap:嵌入式开发,requires_capability
job:O00932,cap:电机驱动,requires_capability
job:O00312,cap:仿真,requires_capability
job:O00312,cap:SolidWorks,requires_capability
job:O00312,cap:Catia,requires_capability
job:O00312,cap:NX/UG,requires_capability
job:O00064,cap:仿真,requires_capability
job:O00064,cap:SolidWorks,requires_capability
job:O00064,cap:Catia,requires_capability
job:O00064,cap:NX/UG,requires_capability
job:O01283,cap:C++,requires_capability
job:O01283,cap:ONNX,requires_capability
job:O01283,cap:Isaac Sim/Lab,requires_capability
job:O01283,cap:强化学习,requires_capability
job:O01283,cap:模仿学习,requires_capability
job:O01283,cap:动力学,requires_capability
job:O01283,cap:仿真,requires_capability
job:O01283,cap:嵌入式开发,requires_capability
job:O01283,cap:传感器,requires_capability
job:O07976,cap:ROS/ROS2,requires_capability
job:O07976,cap:强化学习,requires_capability
job:O07976,cap:多模态,requires_capability
job:O07976,cap:运动控制,requires_capability
job:O07976,cap:动力学,requires_capability
job:O07976,cap:仿真,requires_capability
job:O07976,cap:嵌入式开发,requires_capability
job:O07976,cap:MCU,requires_capability
job:O07976,cap:电机驱动,requires_capability
job:O07976,cap:传感器,requires_capability
job:O07976,cap:PCB设计,requires_capability
job:O07976,cap:SolidWorks,requires_capability
job:O07976,cap:Creo,requires_capability
job:O00000,cap:SolidWorks,requires_capability
job:O00000,cap:NX/UG,requires_capability
job:O00041,cap:Python,requires_capability
job:O00041,cap:C++,requires_capability
job:O00041,cap:传感器,requires_capability
job:O00041,cap:Git,requires_capability
job:O00041,cap:数据采集,requires_capability
job:O03189,cap:运动控制,requires_capability
job:O03189,cap:嵌入式开发,requires_capability
job:O00038,cap:力控,requires_capability
job:O00038,cap:电机驱动,requires_capability
job:O00038,cap:传感器,requires_capability
job:O00038,cap:SolidWorks,requires_capability
